"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"gene12482",3.15637416397056e-86,2.52844162186515,0.963,0.204,6.22359022693144e-80,"10","gene1248"
"ZNRD12",3.34196879585069e-86,3.11562485409489,1,0.232,6.58953699912498e-80,"10","ZNRD1"
"gene18781",3.40810092530703e-86,3.06047153928896,0.988,0.227,6.71993322377692e-80,"10","gene1878"
"gene7793",3.53324738816399e-86,1.57788470980996,0.765,0.099,6.96669113735452e-80,"10","gene7793"
"gene112471",5.44224750948155e-86,2.35523445635697,0.852,0.131,1.07307678535628e-79,"10","gene11247"
"CAB391",5.54603134515806e-86,3.211652134067,0.988,0.229,1.09354039429094e-79,"10","CAB39"
"gene7013",5.94512242023287e-86,1.86004822776534,0.901,0.154,1.17223129674614e-79,"10","gene701"
"gene6247",7.19611696908625e-86,1.41574558060084,0.741,0.088,1.41889652221467e-79,"10","gene6247"
"gene31571",7.49795149648262e-86,1.49699914067007,0.765,0.096,1.47841083570441e-79,"10","gene3157"
"gene8602",8.10899434632105e-86,1.35717439541629,0.753,0.09,1.59889339293416e-79,"10","gene8602"
"gene11867",8.15440026864007e-86,1.11475220298438,0.741,0.086,1.60784631928919e-79,"10","gene11867"
"AKAP12",8.28698119063989e-86,1.91996494694787,0.889,0.147,1.63398800235878e-79,"10","AKAP1"
"gene140661",8.35588879276957e-86,2.28672246016864,0.815,0.118,1.64757487948098e-79,"10","gene14066"
"gene7312",8.51120014056101e-86,2.2968357276126,0.963,0.199,1.67819844107516e-79,"10","gene731"
"RPP402",8.53058742360505e-86,2.00348800616712,0.901,0.157,1.68202113442555e-79,"10","RPP40"
"gene125964",8.80645438226272e-86,1.9295068708709,0.889,0.144,1.73641528475897e-79,"10","gene12596"
"KTI12",9.2360741747504e-86,3.17778566826318,1,0.24,1.82112569622866e-79,"10","KTI12"
"gene78932",9.70986060232709e-86,2.39974332674319,0.988,0.218,1.91454467722202e-79,"10","gene7893"
"gene12771",9.81011878830556e-86,0.98037196509018,0.716,0.078,1.93431311511979e-79,"10","gene12771"
"LOC1263477831",9.87455152293199e-86,4.27829130803787,1,0.241,1.94701765889957e-79,"10","LOC126347783"
"CDK62",9.9550401894357e-86,1.74794135346945,0.864,0.137,1.96288803586404e-79,"10","CDK6"
"gene4763",1.00390359273411e-85,3.36435488574988,1,0.24,1.97944992068427e-79,"10","gene4763"
"gene5632",1.09965357907025e-85,3.14773398137762,0.988,0.223,2.1682452434925e-79,"10","gene563"
"gene21674",1.16486137764577e-85,2.12454944251217,0.951,0.18,2.29681891595718e-79,"10","gene2167"
"gene42412",1.20753020240906e-85,2.21439592165122,0.988,0.207,2.38095129919066e-79,"10","gene4241"
"gene63701",1.27346139233717e-85,2.74394179101106,0.963,0.205,2.51095132072499e-79,"10","gene6370"
"C2orf47",1.3166211215181e-85,3.32249005544227,1,0.232,2.59605164621669e-79,"10","C2orf47"
"PGK12",1.32940316483793e-85,2.22495828937809,0.963,0.198,2.62125467847868e-79,"10","PGK1"
"TIPRL3",1.35327824356005e-85,2.11799560209804,0.951,0.189,2.66833043657425e-79,"10","TIPRL"
"LOC60314603",1.358674167793e-85,3.11179612957353,0.975,0.218,2.67896986636836e-79,"10","LOC6031460"
"gene93241",1.37764207250365e-85,2.01117669551468,0.852,0.129,2.71636988938529e-79,"10","gene9324"
"gene96622",1.38505867115704e-85,1.20477962915815,0.79,0.101,2.73099359002991e-79,"10","gene9662"
"RBCK1.51",1.39726903702628e-85,1.72926688027072,0.889,0.149,2.75506941556369e-79,"10","RBCK1.5"
"gene106742",1.45699143144192e-85,1.37121262885684,0.79,0.104,2.8728272259199e-79,"10","gene10674"
"ZNF8301",1.47118472551435e-85,2.7628932473264,0.988,0.222,2.90081289608709e-79,"10","ZNF830"
"gene8894",1.48659425623875e-85,1.305161086137,0.728,0.085,2.93119668452153e-79,"10","gene8894"
"C19orf471",1.50107171899123e-85,1.51402659391021,0.802,0.113,2.95974266513612e-79,"10","C19orf47"
"CCDC97",1.53585396994009e-85,1.43356529129948,0.778,0.103,3.02832467279128e-79,"10","CCDC97"
"CCDC124.12",1.5659154264926e-85,1.91493345158077,0.877,0.144,3.08759843993306e-79,"10","CCDC124.1"
"gene69291",1.64880459853727e-85,2.49053092937248,0.951,0.19,3.25103541357966e-79,"10","gene6929"
"PTRHD13",1.82000955603377e-85,2.29988637506647,0.951,0.184,3.58860930213825e-79,"10","PTRHD1"
"gene52032",1.85151278844875e-85,2.33504133003955,0.938,0.184,3.65072589516219e-79,"10","gene5203"
"gene82902",2.13585764157669e-85,2.34825461471833,0.951,0.192,4.21138371235177e-79,"10","gene8290"
"gene121262",2.59218124959724e-85,2.42838522766464,0.951,0.19,5.1111411554371e-79,"10","gene12126"
"gene125632",2.67183161763301e-85,1.75674596696452,0.889,0.148,5.26819200756274e-79,"10","gene12563"
"gene136952",2.94605418240818e-85,2.37769311929391,0.914,0.169,5.80889117232588e-79,"10","gene13695"
"ATRX1",3.07540719241356e-85,2.93277348755388,1,0.231,6.06394335786302e-79,"10","ATRX"
"ARPC41",3.08720729344632e-85,1.2504368128194,0.704,0.078,6.08721024247466e-79,"10","ARPC4"
"ERI23",3.11746047560466e-85,1.84171640499308,0.877,0.141,6.14686204515491e-79,"10","ERI2"
"gene17113",3.36362959554149e-85,2.09544516290953,0.975,0.208,6.63224674589771e-79,"10","gene1711"
"gene79271",3.40576666098107e-85,2.98440131471115,1,0.238,6.71533063108941e-79,"10","gene7927"
"gene136721",3.48498748059556e-85,1.94676242915226,0.79,0.109,6.87153451982673e-79,"10","gene13672"
"gene82882",3.63014601149239e-85,1.65301627846786,0.864,0.134,7.15775128859816e-79,"10","gene8288"
"gene7955",4.0328178541281e-85,2.88885938839223,0.926,0.185,7.95172070233063e-79,"10","gene7955"
"gene117391",4.47480964918665e-85,2.6251648622457,0.975,0.209,8.82321935021272e-79,"10","gene11739"
"gene104483",4.56510239672832e-85,2.97537001593643,0.889,0.16,9.00125434605625e-79,"10","gene10448"
"VMP1.1",4.89457316778528e-85,1.77443144568037,0.963,0.186,9.65088932730012e-79,"10","VMP1.1"
"gene136261",5.16956923519008e-85,2.537805291749,0.963,0.209,1.01931136481937e-78,"10","gene13626"
"NCK2",6.15552325405299e-85,1.42368886310843,0.741,0.09,1.21371714427487e-78,"10","NCK2"
"PRCC",6.57674182162254e-85,3.4966277832768,1,0.246,1.29677104170097e-78,"10","PRCC"
"VGR1",7.13678116043892e-85,2.09044727279738,0.988,0.202,1.40719696634389e-78,"10","VGR"
"CBX31",7.66399717046609e-85,3.20485750953501,0.988,0.229,1.5111509412858e-78,"10","CBX3"
"RPA22",9.32896245075308e-85,2.80033248422796,0.963,0.209,1.83944096991597e-78,"10","RPA2"
"ACTB.12",1.08116216877477e-84,1.70518472031047,0.79,0.111,2.13178474976816e-78,"10","ACTB.1"
"gene11519",1.08626211169052e-84,1.92926487883231,0.716,0.083,2.14184057751211e-78,"10","gene11519"
"gene24291",1.25370063830519e-84,2.71355337437415,0.988,0.223,2.47198799468018e-78,"10","gene2429"
"WDR462",1.38741523458623e-84,1.98603917944652,0.864,0.136,2.73564015104111e-78,"10","WDR46"
"gene98453",1.55316994224832e-84,2.80371594193512,0.988,0.232,3.06246749313794e-78,"10","gene9845"
"gene5682",1.58600117346233e-84,2.43921325945801,0.988,0.218,3.12720257177786e-78,"10","gene568"
"LOC1209564121",1.8245594352366e-84,3.66339771059091,1,0.248,3.59758054010607e-78,"10","LOC120956412"
"EIF4G31",1.83985169415361e-84,1.69976061106732,0.926,0.164,3.62773309750246e-78,"10","EIF4G3"
"SMG91",1.84068336136593e-84,2.91760591126157,1,0.228,3.62937293982335e-78,"10","SMG9"
"gene12791",1.84467235007894e-84,2.04772166236712,0.926,0.169,3.63723824028521e-78,"10","gene1279"
"gene116282",1.89891189988458e-84,2.45679549525547,1,0.235,3.74418523533311e-78,"10","gene11628"
"gene101572",1.976811857871e-84,2.32578922451735,0.877,0.144,3.89778471119273e-78,"10","gene10157"
"gene15591",2.18234381125773e-84,1.57113519010594,0.852,0.13,4.30304295687887e-78,"10","gene1559"
"WDR41",2.43228762022097e-84,2.36529566463497,1,0.225,4.79587041203356e-78,"10","WDR4"
"SGPL1",2.51820630709466e-84,2.00279952968359,0.877,0.139,4.96528084063282e-78,"10","SGPL1"
"CUTC2",2.55463649739932e-84,3.26385049470633,1,0.249,5.0371121776566e-78,"10","CUTC"
"gene8554",2.83877908222785e-84,2.01349696301388,0.877,0.146,5.59737117172002e-78,"10","gene8554"
"l(2)06496.13",3.25413849432001e-84,1.96528765146782,0.889,0.147,6.41635733859095e-78,"10","l(2)06496.1"
"HP1C1",3.69403548068194e-84,1.50292888502688,0.778,0.106,7.28372554114105e-78,"10","HP1C"
"gene81951",3.72330552781148e-84,3.03140466125683,0.975,0.228,7.34143884437887e-78,"10","gene8195"
"DDRGK12",3.74315861049053e-84,1.93303157173903,0.877,0.145,7.38058421971053e-78,"10","DDRGK1"
"LOC1197668371",3.76372097970693e-84,3.9595579781969,0.988,0.235,7.42112813290008e-78,"10","LOC119766837"
"FAM206A1",4.00403345963598e-84,2.30647787236097,0.963,0.206,7.89496498613762e-78,"10","FAM206A"
"DBI2",4.20502204032655e-84,1.84504004157454,0.84,0.124,8.29126482308e-78,"10","DBI"
"gene15503",4.37844402192832e-84,2.32806302501622,0.963,0.198,8.63321013556922e-78,"10","gene1550"
"gene43031",4.65255051712932e-84,2.70318700120213,1,0.241,9.17368043980128e-78,"10","gene4303"
"gene11312",4.79104806098248e-84,1.58913635679646,0.778,0.106,9.44676338738638e-78,"10","gene11312"
"gene58221",5.91815036445932e-84,3.01608109253799,1,0.246,1.16691307355738e-77,"10","gene5822"
"POLR3B3",6.37524383301977e-84,1.86382537778201,0.938,0.178,1.25704061534882e-77,"10","POLR3B"
"gene24074",6.72058299642799e-84,2.13972950344147,0.963,0.198,1.32513296849559e-77,"10","gene2407"
"gene103331",7.38075231127476e-84,2.38408702898977,0.926,0.18,1.4553020512013e-77,"10","gene10333"
"gene32463",9.39290150695234e-84,2.20101877054388,0.988,0.219,1.85204817250378e-77,"10","gene3246"
"betaTub56D1",9.69855829531949e-84,1.59420939201617,0.938,0.175,1.91231614144711e-77,"10","betaTub56D"
"gene36942",1.02119701430915e-83,2.71461261327811,0.988,0.234,2.01354827655511e-77,"10","gene3694"
"gene38301",1.05541633098533e-83,2.07416249099345,0.988,0.226,2.08102031686933e-77,"10","gene3830"
"gene61252",1.09859612857539e-83,1.64775001844434,0.765,0.103,2.1661602123069e-77,"10","gene6125"
"TTBK2",1.29665844065402e-83,1.23922027448718,0.704,0.081,2.55669017033488e-77,"10","TTBK2"
"gene1714",1.57507910276559e-83,2.82533401287813,0.988,0.232,3.10566694611535e-77,"10","gene1714"
"PRDX51",1.73735641758782e-83,3.28401793510464,1,0.241,3.42563772844803e-77,"10","PRDX5"
"gene56291",1.8107989289278e-83,1.15115006607571,0.741,0.089,3.57044822051017e-77,"10","gene5629"
"gene13512",1.93090262007249e-83,1.986481332537,0.926,0.18,3.8072630338358e-77,"10","gene1351"
"gene119392",1.93550222049376e-83,2.33414761996038,0.975,0.217,3.81633230976524e-77,"10","gene11939"
"STRN1",2.04257852587916e-83,1.74879254430206,0.889,0.151,4.02746033613781e-77,"10","STRN"
"gene6271",2.41316805126936e-83,1.17319381388694,0.704,0.078,4.75817134459452e-77,"10","gene6271"
"gene63811",2.44238391007709e-83,2.94242691170411,0.963,0.217,4.81577780184622e-77,"10","gene6381"
"SIRT41",2.62153205296926e-83,1.50866967395924,0.827,0.124,5.16901369003829e-77,"10","SIRT4"
"gene5931",2.84190754895023e-83,1.89844009269125,0.901,0.164,5.60353973536526e-77,"10","gene593"
"gene20572",3.2598378845623e-83,3.05849235550321,1,0.246,6.42759512839936e-77,"10","gene2057"
"gene140312",3.39665310496354e-83,2.48303148938075,0.951,0.204,6.69736094967117e-77,"10","gene14031"
"gene40822",3.69001044261925e-83,2.45270436925753,0.938,0.192,7.27578916026583e-77,"10","gene4082"
"COPZ11",3.72538803893424e-83,2.02663412091087,0.877,0.155,7.3455450419327e-77,"10","COPZ1"
"gene123351",3.74991025809592e-83,1.41734739887428,0.753,0.094,7.3938968011314e-77,"10","gene12335"
"DPY303",3.87355618522472e-83,2.4960413637479,1,0.228,7.63769602888539e-77,"10","DPY30"
"RABGEF12",3.94182538297375e-83,1.480289373961,0.84,0.129,7.77230602435465e-77,"10","RABGEF1"
"gene2247",3.98310543103068e-83,1.41868611496071,0.753,0.097,7.85370008295103e-77,"10","gene2247"
"gene140081",4.20708015751949e-83,2.39299218798858,0.765,0.107,8.29532292182952e-77,"10","gene14008"
"gene101051",4.23772216550215e-83,2.63864678814923,0.938,0.193,8.35574139299537e-77,"10","gene10105"
"gene64511",4.47966543052166e-83,1.99017980891468,0.877,0.154,8.83279375162737e-77,"10","gene6451"
"MAP2K32",5.43925155416045e-83,1.32300583728264,0.84,0.124,1.07248605696705e-76,"10","MAP2K3"
"SAP30BP2",5.85710429088892e-83,2.30570570053945,0.975,0.214,1.15487629568731e-76,"10","SAP30BP"
"gene3174",6.46240462582065e-83,3.39297769048552,0.988,0.243,1.27422657081757e-76,"10","gene3174"
"NUTF22",6.53284267366812e-83,2.07100588921196,0.938,0.181,1.28811521403331e-76,"10","NUTF2"
"gene63151",6.6659031031919e-83,1.30276630202876,0.741,0.092,1.31435144414279e-76,"10","gene6315"
"COPS64",6.9308632530969e-83,2.14209172277045,0.951,0.194,1.36659504118836e-76,"10","COPS6"
"FKBP51",7.28456371991092e-83,1.74626077298921,0.864,0.144,1.43633603684255e-76,"10","FKBP5"
"gene29512",8.9740122691835e-83,2.61072322639033,0.975,0.22,1.76945356137994e-76,"10","gene2951"
"gene35692",9.02241520196783e-83,2.39093731622156,0.988,0.225,1.77899742417257e-76,"10","gene3569"
"gene81601",9.13167163988332e-83,2.78180280061609,0.988,0.236,1.80054009509549e-76,"10","gene8160"
"PITHD12",9.4438283986829e-83,2.75373886920852,0.988,0.233,1.86208969765882e-76,"10","PITHD1"
"gene128251",1.00456932395036e-82,2.43501018030619,0.778,0.112,1.9807625782071e-76,"10","gene12825"
"TAF131",1.22912173485106e-82,3.08216237309151,0.988,0.238,2.42352446805778e-76,"10","TAF13"
"TSNAX2",1.2370532205269e-82,1.73938146667125,0.914,0.172,2.43916339873359e-76,"10","TSNAX"
"gene83652",1.34294702844735e-82,1.50446751082197,0.926,0.164,2.64795983218214e-76,"10","gene8365"
"RBFA2",1.5008826213839e-82,2.1309205307618,0.938,0.188,2.95936981136158e-76,"10","RBFA"
"gene13996",1.62643714238892e-82,1.12511627094418,0.753,0.093,3.20693231481678e-76,"10","gene13996"
"gene93372",1.64097978779717e-82,1.40489838967777,0.877,0.136,3.23560681952844e-76,"10","gene9337"
"BOLA11",1.68434067164525e-82,2.98370452993227,0.988,0.238,3.32110377233855e-76,"10","BOLA1"
"NTMT12",1.71581517249168e-82,3.03694576831391,1,0.247,3.38316371380598e-76,"10","NTMT1"
"C12orf731",1.718694912702e-82,1.46874296528078,0.84,0.126,3.3888418502049e-76,"10","C12orf73"
"TRAPPC13",1.82911563064188e-82,2.43919782157165,0.988,0.23,3.60656423206501e-76,"10","TRAPPC1"
"NAA501",1.85930042343979e-82,2.22152921890177,0.975,0.214,3.66608118781868e-76,"10","NAA50"
"gene91881",1.93363520525541e-82,1.12511627094418,0.728,0.086,3.81265101686797e-76,"10","gene9188"
"UTP14A2",1.98542716341502e-82,1.64085196254424,0.877,0.145,3.91477196574505e-76,"10","UTP14A"
"gene2802",2.14667419751672e-82,1.66652982684581,0.938,0.179,4.23271128897618e-76,"10","gene280"
"gene122042",2.3532275548931e-82,2.1269221918255,0.975,0.216,4.63998349104314e-76,"10","gene12204"
"gene11424",2.44491833452052e-82,1.47159132758981,0.802,0.111,4.82077506084583e-76,"10","gene1142"
"gene20232",2.49399188429813e-82,1.43064235612158,0.741,0.091,4.91753597984049e-76,"10","gene2023"
"gene124631",3.00327120385376e-82,3.14742511689542,0.988,0.247,5.92170900601226e-76,"10","gene12463"
"LYSC42",3.16538186084758e-82,2.27935181053566,0.877,0.147,6.24135118027179e-76,"10","LYSC4"
"gene127362",3.33345222037172e-82,2.1505899993891,0.901,0.171,6.5727444158746e-76,"10","gene12736"
"ERCC13",3.64035449816201e-82,3.03917108747499,1,0.249,7.17787990281443e-76,"10","ERCC1"
"BANF13",3.74693665380554e-82,2.53115955425517,1,0.246,7.38803358795103e-76,"10","BANF1"
"gene45473",3.93124569887692e-82,2.27511042442518,0.951,0.207,7.75144550049767e-76,"10","gene4547"
"gene80991",3.97150623986143e-82,2.82233767161891,1,0.246,7.8308293429655e-76,"10","gene8099"
"gene29613",4.39166481072531e-82,2.50167239500236,0.975,0.226,8.65927826554206e-76,"10","gene2961"
"gene6368",5.02030368612175e-82,3.02568614187367,0.988,0.249,9.89879885402162e-76,"10","gene6368"
"ZNF232",5.14314288122648e-82,2.8392523650416,0.988,0.237,1.01410074054869e-75,"10","ZNF23"
"gene39583",5.4857213082637e-82,2.81718730626113,0.975,0.227,1.08164874467329e-75,"10","gene3958"
"gene8013",5.99837193406148e-82,1.74805729777884,0.889,0.153,1.18273078561015e-75,"10","gene801"
"gene22862",6.33441454558411e-82,1.43860798840503,0.84,0.131,1.24899008834991e-75,"10","gene2286"
"IWS13",7.05935421667182e-82,1.65815524304538,0.938,0.181,1.39193028547853e-75,"10","IWS1"
"ELP53",7.11977323886518e-82,2.18452022089856,0.938,0.182,1.40384342430521e-75,"10","ELP5"
"YRDC2",7.47569640678912e-82,2.71849621217706,1,0.245,1.47402268171757e-75,"10","YRDC"
"MNS1.23",7.53285487087256e-82,1.87266011220135,0.914,0.165,1.48529291902076e-75,"10","MNS1.2"
"GID81",7.53338436652087e-82,2.66122475458834,0.988,0.241,1.48539732248406e-75,"10","GID8"
"gene71903",7.55788675267762e-82,2.28545948798243,0.963,0.203,1.49022858782524e-75,"10","gene7190"
"HM131",9.08100346162773e-82,2.33080025577141,0.975,0.222,1.79054958184749e-75,"10","HM13"
"CYB5A1",9.41047258768145e-82,2.66276153064273,0.988,0.239,1.85551275561787e-75,"10","CYB5A"
"SEC22B2",1.19622729351135e-81,2.68369109548435,0.988,0.237,2.35866475466289e-75,"10","SEC22B"
"gene110952",1.38768676495687e-81,1.42905684434538,0.852,0.134,2.736175541864e-75,"10","gene11095"
"gene72972",1.43281810955568e-81,2.45836943514648,0.963,0.219,2.82516340597074e-75,"10","gene7297"
"gene26562",1.57146747376274e-81,1.39125213933459,0.741,0.096,3.0985457057941e-75,"10","gene2656"
"gene19543",1.65508298221297e-81,2.54484247946681,1,0.242,3.26341483542736e-75,"10","gene1954"
"ANAPC52",2.26847783800785e-81,2.57573986695646,0.963,0.223,4.47287798252549e-75,"10","ANAPC5"
"ING33",2.49296518241366e-81,2.5361998390699,0.963,0.223,4.91551157731969e-75,"10","ING3"
"DHX91",2.51446415460944e-81,1.62515777664782,0.877,0.146,4.95790224024362e-75,"10","DHX9"
"TRAPPC42",2.75993435814312e-81,2.07592215776766,0.951,0.198,5.44190885047177e-75,"10","TRAPPC4"
"gene13958",2.9115705062455e-81,1.36877201221275,0.753,0.1,5.74089788040109e-75,"10","gene13958"
"gene99041",2.91379742414518e-81,2.92024346001598,1,0.249,5.74528881245052e-75,"10","gene9904"
"MGME11",3.7574402986809e-81,2.3558125749946,0.901,0.17,7.40874418124496e-75,"10","MGME1"
"SRP541",3.800261192109e-81,1.73283567619368,0.914,0.17,7.4931764063245e-75,"10","SRP54"
"gene13060",3.83760960318495e-81,1.31368097235676,0.741,0.094,7.56681824790874e-75,"10","gene13060"
"EAF12",4.06536654309426e-81,1.9259662916107,0.926,0.183,8.01589867744573e-75,"10","EAF1"
"MCM5",4.65550096059293e-81,1.39322505593729,0.728,0.09,9.17949798555199e-75,"10","MCM5"
"IMMP2L1",4.71429767594543e-81,1.29066653976206,0.728,0.091,9.29543058543843e-75,"10","IMMP2L"
"NELFCD.12",4.9297996482043e-81,2.10257643959254,0.963,0.209,9.72034724574577e-75,"10","NELFCD.1"
"gene124692",5.51806280083765e-81,1.36827853006636,0.753,0.099,1.088025688174e-74,"10","gene12469"
"gene100001",5.57709902754292e-81,2.85437964025884,0.988,0.241,1.09966617388548e-74,"10","gene10000"
"gene30821",6.08820562276737e-81,2.0071734714897,0.864,0.14,1.20044377013084e-74,"10","gene3082"
"gene58713",6.3840307963932e-81,1.96490116847738,0.926,0.176,1.25877318748807e-74,"10","gene5871"
"TRMT11",6.54351472653003e-81,2.44089276493394,0.938,0.197,1.29021947925798e-74,"10","TRMT1"
"gene69461",6.72620785719947e-81,2.56874625746561,1,0.245,1.32624205210566e-74,"10","gene6946"
"gene37502",9.19405519590201e-81,2.22156447580963,0.975,0.22,1.81284059146854e-74,"10","gene3750"
"cks1b4",9.25797074550061e-81,2.29160155645739,0.975,0.22,1.82544315913531e-74,"10","cks1b"
"gene13433",9.59871126078784e-81,3.25421170970947,0.975,0.244,1.89262877245922e-74,"10","gene13433"
"gene64862",1.07520361125158e-80,2.60715768531729,0.988,0.223,2.12003594609615e-74,"10","gene6486"
"LOC60358522",1.10466087597464e-80,2.84469164844989,0.951,0.209,2.17811839618563e-74,"10","LOC6035852"
"KXD1",1.11702734911046e-80,1.23226273687583,0.704,0.083,2.2025020266906e-74,"10","KXD1"
"RBMX23",1.17414094240677e-80,2.85496507184431,0.988,0.237,2.31511592561337e-74,"10","RBMX2"
"SF11",1.36087197231908e-80,1.32643723995893,0.765,0.103,2.68330339403606e-74,"10","SF1"
"gene6127",1.52059552317969e-80,1.21427748719442,0.728,0.092,2.99823878461612e-74,"10","gene6127"
"gene144903",1.54449729039092e-80,1.72468372107111,0.815,0.127,3.04536716582017e-74,"10","gene14490"
"PSPH2",1.69071514850937e-80,1.83288715441914,0.926,0.182,3.3336726662188e-74,"10","PSPH"
"UTP23.12",2.12957578731507e-80,2.56146959819101,0.901,0.171,4.19899744736585e-74,"10","UTP23.1"
"gene29622",2.55836318293415e-80,1.50354766909851,0.827,0.129,5.04446028103995e-74,"10","gene2962"
"DET12",2.73264141427722e-80,2.46326653962301,0.975,0.221,5.38809390652536e-74,"10","DET1"
"gene92583",3.26749901211405e-80,1.88224293232252,0.84,0.137,6.44270097963292e-74,"10","gene9258"
